Date,Year,Month,Day,Water_Year,Climate_class,DOY,Season,Outlet_water_temperature
6/5/11,2011,6,5,2011,Wet,156,Summer,0
6/6/11,2011,6,6,2011,Wet,157,Summer,0
6/7/11,2011,6,7,2011,Wet,158,Summer,0.1
6/8/11,2011,6,8,2011,Wet,159,Summer,0.1
6/9/11,2011,6,9,2011,Wet,160,Summer,0.1
6/10/11,2011,6,10,2011,Wet,161,Summer,0.2
6/11/11,2011,6,11,2011,Wet,162,Summer,0.2
6/12/11,2011,6,12,2011,Wet,163,Summer,0.3
6/13/11,2011,6,13,2011,Wet,164,Summer,0.3
6/14/11,2011,6,14,2011,Wet,165,Summer,0.4
6/15/11,2011,6,15,2011,Wet,166,Summer,0.4
6/16/11,2011,6,16,2011,Wet,167,Summer,0.5
6/17/11,2011,6,17,2011,Wet,168,Summer,0.5
6/18/11,2011,6,18,2011,Wet,169,Summer,0.6
6/19/11,2011,6,19,2011,Wet,170,Summer,0.7
6/20/11,2011,6,20,2011,Wet,171,Summer,0.8
6/21/11,2011,6,21,2011,Wet,172,Summer,0.9
6/22/11,2011,6,22,2011,Wet,173,Summer,1
6/23/11,2011,6,23,2011,Wet,174,Summer,1.1
6/24/11,2011,6,24,2011,Wet,175,Summer,1.1
6/25/11,2011,6,25,2011,Wet,176,Summer,1.2
6/26/11,2011,6,26,2011,Wet,177,Summer,1.2
6/27/11,2011,6,27,2011,Wet,178,Summer,1.4
6/28/11,2011,6,28,2011,Wet,179,Summer,1.5
6/29/11,2011,6,29,2011,Wet,180,Summer,1.5
6/30/11,2011,6,30,2011,Wet,181,Summer,1.5
7/1/11,2011,7,1,2011,Wet,182,Summer,1.7
7/2/11,2011,7,2,2011,Wet,183,Summer,2
7/3/11,2011,7,3,2011,Wet,184,Summer,2.2
7/4/11,2011,7,4,2011,Wet,185,Summer,2.4
7/5/11,2011,7,5,2011,Wet,186,Summer,2.5
7/6/11,2011,7,6,2011,Wet,187,Summer,2.5
7/7/11,2011,7,7,2011,Wet,188,Summer,2.6
7/8/11,2011,7,8,2011,Wet,189,Summer,2.6
7/9/11,2011,7,9,2011,Wet,190,Summer,2.7
7/10/11,2011,7,10,2011,Wet,191,Summer,2.9
7/11/11,2011,7,11,2011,Wet,192,Summer,3
7/12/11,2011,7,12,2011,Wet,193,Summer,3.1
7/13/11,2011,7,13,2011,Wet,194,Summer,3.3
7/14/11,2011,7,14,2011,Wet,195,Summer,3.5
7/15/11,2011,7,15,2011,Wet,196,Summer,3.6
7/16/11,2011,7,16,2011,Wet,197,Summer,3.8
7/17/11,2011,7,17,2011,Wet,198,Summer,4.2
7/18/11,2011,7,18,2011,Wet,199,Summer,4.4
7/19/11,2011,7,19,2011,Wet,200,Summer,4.7
7/20/11,2011,7,20,2011,Wet,201,Summer,5
7/21/11,2011,7,21,2011,Wet,202,Summer,5.2
7/22/11,2011,7,22,2011,Wet,203,Summer,5.4
7/23/11,2011,7,23,2011,Wet,204,Summer,5.6
7/24/11,2011,7,24,2011,Wet,205,Summer,5.6
7/25/11,2011,7,25,2011,Wet,206,Summer,5.7
7/26/11,2011,7,26,2011,Wet,207,Summer,5.5
7/27/11,2011,7,27,2011,Wet,208,Summer,5.9
7/28/11,2011,7,28,2011,Wet,209,Summer,6.5
7/29/11,2011,7,29,2011,Wet,210,Summer,6.3
7/30/11,2011,7,30,2011,Wet,211,Summer,6.6
7/31/11,2011,7,31,2011,Wet,212,Summer,6.2
8/1/11,2011,8,1,2011,Wet,213,Summer,6.4
8/2/11,2011,8,2,2011,Wet,214,Summer,7
8/3/11,2011,8,3,2011,Wet,215,Summer,7.9
8/4/11,2011,8,4,2011,Wet,216,Summer,8
8/5/11,2011,8,5,2011,Wet,217,Summer,8.1
8/6/11,2011,8,6,2011,Wet,218,Summer,8
8/7/11,2011,8,7,2011,Wet,219,Summer,7.8
8/8/11,2011,8,8,2011,Wet,220,Summer,8
8/9/11,2011,8,9,2011,Wet,221,Summer,8.5
8/10/11,2011,8,10,2011,Wet,222,Summer,9
8/11/11,2011,8,11,2011,Wet,223,Summer,9.6
8/12/11,2011,8,12,2011,Wet,224,Summer,10.1
8/13/11,2011,8,13,2011,Wet,225,Summer,10.6
8/14/11,2011,8,14,2011,Wet,226,Summer,10.8
8/15/11,2011,8,15,2011,Wet,227,Summer,11.2
8/16/11,2011,8,16,2011,Wet,228,Summer,11.5
8/17/11,2011,8,17,2011,Wet,229,Summer,11.8
8/18/11,2011,8,18,2011,Wet,230,Summer,12.3
8/19/11,2011,8,19,2011,Wet,231,Summer,12.8
8/20/11,2011,8,20,2011,Wet,232,Summer,12.8
8/21/11,2011,8,21,2011,Wet,233,Summer,12.5
8/22/11,2011,8,22,2011,Wet,234,Summer,12.5
8/23/11,2011,8,23,2011,Wet,235,Summer,13.2
8/24/11,2011,8,24,2011,Wet,236,Summer,13.6
8/25/11,2011,8,25,2011,Wet,237,Summer,13.5
8/26/11,2011,8,26,2011,Wet,238,Summer,13.1
8/27/11,2011,8,27,2011,Wet,239,Summer,13.4
8/28/11,2011,8,28,2011,Wet,240,Summer,14.2
8/29/11,2011,8,29,2011,Wet,241,Summer,14.3
8/30/11,2011,8,30,2011,Wet,242,Summer,13.9
8/31/11,2011,8,31,2011,Wet,243,Summer,13.9
9/1/11,2011,9,1,2011,Wet,244,Autumn,13.9
9/2/11,2011,9,2,2011,Wet,245,Autumn,14.1
9/3/11,2011,9,3,2011,Wet,246,Autumn,14.4
9/4/11,2011,9,4,2011,Wet,247,Autumn,14.3
9/5/11,2011,9,5,2011,Wet,248,Autumn,13.9
9/6/11,2011,9,6,2011,Wet,249,Autumn,14
9/7/11,2011,9,7,2011,Wet,250,Autumn,14
9/8/11,2011,9,8,2011,Wet,251,Autumn,14.3
9/9/11,2011,9,9,2011,Wet,252,Autumn,13.5
9/10/11,2011,9,10,2011,Wet,253,Autumn,12.9
9/11/11,2011,9,11,2011,Wet,254,Autumn,12.4
9/12/11,2011,9,12,2011,Wet,255,Autumn,12.4
9/13/11,2011,9,13,2011,Wet,256,Autumn,12.1
9/14/11,2011,9,14,2011,Wet,257,Autumn,12
9/15/11,2011,9,15,2011,Wet,258,Autumn,12.2
9/16/11,2011,9,16,2011,Wet,259,Autumn,12.1
9/17/11,2011,9,17,2011,Wet,260,Autumn,12.3
9/18/11,2011,9,18,2011,Wet,261,Autumn,12.7
9/19/11,2011,9,19,2011,Wet,262,Autumn,13.1
9/20/11,2011,9,20,2011,Wet,263,Autumn,13.3
9/21/11,2011,9,21,2011,Wet,264,Autumn,13
9/22/11,2011,9,22,2011,Wet,265,Autumn,13
9/23/11,2011,9,23,2011,Wet,266,Autumn,12.9
9/24/11,2011,9,24,2011,Wet,267,Autumn,12.5
9/25/11,2011,9,25,2011,Wet,268,Autumn,12.5
9/26/11,2011,9,26,2011,Wet,269,Autumn,12.7
9/27/11,2011,9,27,2011,Wet,270,Autumn,13
9/28/11,2011,9,28,2011,Wet,271,Autumn,13
9/29/11,2011,9,29,2011,Wet,272,Autumn,13.1
9/30/11,2011,9,30,2011,Wet,273,Autumn,12.8
10/1/11,2011,10,1,2012,Dry,274,Autumn,12.2
10/2/11,2011,10,2,2012,Dry,275,Autumn,12.3
10/3/11,2011,10,3,2012,Dry,276,Autumn,12.1
10/4/11,2011,10,4,2012,Dry,277,Autumn,11.6
10/5/11,2011,10,5,2012,Dry,278,Autumn,9.3
10/6/11,2011,10,6,2012,Dry,279,Autumn,8.5
10/7/11,2011,10,7,2012,Dry,280,Autumn,8.7
10/8/11,2011,10,8,2012,Dry,281,Autumn,8.9
10/9/11,2011,10,9,2012,Dry,282,Autumn,8.8
10/10/11,2011,10,10,2012,Dry,283,Autumn,8.5
10/11/11,2011,10,11,2012,Dry,284,Autumn,8.6
10/12/11,2011,10,12,2012,Dry,285,Autumn,8.7
10/13/11,2011,10,13,2012,Dry,286,Autumn,8.4
10/14/11,2011,10,14,2012,Dry,287,Autumn,8.3
10/15/11,2011,10,15,2012,Dry,288,Autumn,8
10/16/11,2011,10,16,2012,Dry,289,Autumn,8.2
10/17/11,2011,10,17,2012,Dry,290,Autumn,8.3
10/18/11,2011,10,18,2012,Dry,291,Autumn,8.4
10/19/11,2011,10,19,2012,Dry,292,Autumn,8
10/20/11,2011,10,20,2012,Dry,293,Autumn,7.8
10/21/11,2011,10,21,2012,Dry,294,Autumn,8.1
10/22/11,2011,10,22,2012,Dry,295,Autumn,8.4
10/23/11,2011,10,23,2012,Dry,296,Autumn,8
10/24/11,2011,10,24,2012,Dry,297,Autumn,7.6
10/25/11,2011,10,25,2012,Dry,298,Autumn,7.1
10/26/11,2011,10,26,2012,Dry,299,Autumn,7
10/27/11,2011,10,27,2012,Dry,300,Autumn,7
10/28/11,2011,10,28,2012,Dry,301,Autumn,7.4
10/29/11,2011,10,29,2012,Dry,302,Autumn,7.3
10/30/11,2011,10,30,2012,Dry,303,Autumn,7.1
10/31/11,2011,10,31,2012,Dry,304,Autumn,6.9
11/1/11,2011,11,1,2012,Dry,305,Autumn,6.7
11/2/11,2011,11,2,2012,Dry,306,Autumn,6.5
11/3/11,2011,11,3,2012,Dry,307,Autumn,5.9
11/4/11,2011,11,4,2012,Dry,308,Autumn,4.5
11/5/11,2011,11,5,2012,Dry,309,Autumn,4.2
11/6/11,2011,11,6,2012,Dry,310,Autumn,4.1
11/7/11,2011,11,7,2012,Dry,311,Autumn,3.9
11/8/11,2011,11,8,2012,Dry,312,Autumn,3.5
11/9/11,2011,11,9,2012,Dry,313,Autumn,3.4
11/10/11,2011,11,10,2012,Dry,314,Autumn,2.8
11/11/11,2011,11,11,2012,Dry,315,Autumn,2.4
11/12/11,2011,11,12,2012,Dry,316,Autumn,2.2
11/13/11,2011,11,13,2012,Dry,317,Autumn,2.1
11/14/11,2011,11,14,2012,Dry,318,Autumn,2.2
11/15/11,2011,11,15,2012,Dry,319,Autumn,2.3
11/16/11,2011,11,16,2012,Dry,320,Autumn,2.4
11/17/11,2011,11,17,2012,Dry,321,Autumn,2.5
11/18/11,2011,11,18,2012,Dry,322,Autumn,2.6
11/19/11,2011,11,19,2012,Dry,323,Autumn,2.6
11/20/11,2011,11,20,2012,Dry,324,Autumn,2.5
11/21/11,2011,11,21,2012,Dry,325,Autumn,2.5
11/22/11,2011,11,22,2012,Dry,326,Autumn,2
11/23/11,2011,11,23,2012,Dry,327,Autumn,1.7
11/24/11,2011,11,24,2012,Dry,328,Autumn,1.6
11/25/11,2011,11,25,2012,Dry,329,Autumn,1.6
11/26/11,2011,11,26,2012,Dry,330,Autumn,1.6
11/27/11,2011,11,27,2012,Dry,331,Autumn,1.5
11/28/11,2011,11,28,2012,Dry,332,Autumn,1.5
11/29/11,2011,11,29,2012,Dry,333,Autumn,1.5
11/30/11,2011,11,30,2012,Dry,334,Autumn,1.5
12/1/11,2011,12,1,2012,Dry,335,Winter,1.3
12/2/11,2011,12,2,2012,Dry,336,Winter,1.3
12/3/11,2011,12,3,2012,Dry,337,Winter,1.3
12/4/11,2011,12,4,2012,Dry,338,Winter,1.3
12/5/11,2011,12,5,2012,Dry,339,Winter,1.3
12/6/11,2011,12,6,2012,Dry,340,Winter,1.3
12/7/11,2011,12,7,2012,Dry,341,Winter,1.4
12/8/11,2011,12,8,2012,Dry,342,Winter,1.4
12/9/11,2011,12,9,2012,Dry,343,Winter,1.3
12/10/11,2011,12,10,2012,Dry,344,Winter,1.2
12/11/11,2011,12,11,2012,Dry,345,Winter,1.2
12/12/11,2011,12,12,2012,Dry,346,Winter,1.1
12/13/11,2011,12,13,2012,Dry,347,Winter,1.1
12/14/11,2011,12,14,2012,Dry,348,Winter,1.1
12/15/11,2011,12,15,2012,Dry,349,Winter,0.9
12/16/11,2011,12,16,2012,Dry,350,Winter,0.9
12/17/11,2011,12,17,2012,Dry,351,Winter,0.8
12/18/11,2011,12,18,2012,Dry,352,Winter,0.9
12/19/11,2011,12,19,2012,Dry,353,Winter,0.8
12/20/11,2011,12,20,2012,Dry,354,Winter,0.8
12/21/11,2011,12,21,2012,Dry,355,Winter,0.7
12/22/11,2011,12,22,2012,Dry,356,Winter,0.7
12/23/11,2011,12,23,2012,Dry,357,Winter,0.6
12/24/11,2011,12,24,2012,Dry,358,Winter,0.6
12/25/11,2011,12,25,2012,Dry,359,Winter,0.6
12/26/11,2011,12,26,2012,Dry,360,Winter,0.6
12/27/11,2011,12,27,2012,Dry,361,Winter,0.6
12/28/11,2011,12,28,2012,Dry,362,Winter,0.6
12/29/11,2011,12,29,2012,Dry,363,Winter,0.6
12/30/11,2011,12,30,2012,Dry,364,Winter,0.6
12/31/11,2011,12,31,2012,Dry,365,Winter,0.6
1/1/12,2012,1,1,2012,Dry,1,Winter,0.6
1/2/12,2012,1,2,2012,Dry,2,Winter,0.6
1/3/12,2012,1,3,2012,Dry,3,Winter,0.6
1/4/12,2012,1,4,2012,Dry,4,Winter,0.6
1/5/12,2012,1,5,2012,Dry,5,Winter,0.6
1/6/12,2012,1,6,2012,Dry,6,Winter,0.6
1/7/12,2012,1,7,2012,Dry,7,Winter,0.6
1/8/12,2012,1,8,2012,Dry,8,Winter,0.6
1/9/12,2012,1,9,2012,Dry,9,Winter,0.6
1/10/12,2012,1,10,2012,Dry,10,Winter,0.6
1/11/12,2012,1,11,2012,Dry,11,Winter,0.6
1/12/12,2012,1,12,2012,Dry,12,Winter,0.6
1/13/12,2012,1,13,2012,Dry,13,Winter,0.6
1/14/12,2012,1,14,2012,Dry,14,Winter,0.6
1/15/12,2012,1,15,2012,Dry,15,Winter,0.6
1/16/12,2012,1,16,2012,Dry,16,Winter,0.5
1/17/12,2012,1,17,2012,Dry,17,Winter,0.4
1/18/12,2012,1,18,2012,Dry,18,Winter,0.5
1/19/12,2012,1,19,2012,Dry,19,Winter,0.5
1/20/12,2012,1,20,2012,Dry,20,Winter,0.5
1/21/12,2012,1,21,2012,Dry,21,Winter,2
1/22/12,2012,1,22,2012,Dry,22,Winter,1.7
1/23/12,2012,1,23,2012,Dry,23,Winter,1.7
1/24/12,2012,1,24,2012,Dry,24,Winter,1.3
1/25/12,2012,1,25,2012,Dry,25,Winter,0.8
1/26/12,2012,1,26,2012,Dry,26,Winter,0.8
1/27/12,2012,1,27,2012,Dry,27,Winter,0.7
1/28/12,2012,1,28,2012,Dry,28,Winter,0.7
1/29/12,2012,1,29,2012,Dry,29,Winter,0.7
1/30/12,2012,1,30,2012,Dry,30,Winter,0.4
1/31/12,2012,1,31,2012,Dry,31,Winter,0.7
2/1/12,2012,2,1,2012,Dry,32,Winter,0.6
2/2/12,2012,2,2,2012,Dry,33,Winter,0.7
2/3/12,2012,2,3,2012,Dry,34,Winter,0.6
2/4/12,2012,2,4,2012,Dry,35,Winter,0.6
2/5/12,2012,2,5,2012,Dry,36,Winter,0.6
2/6/12,2012,2,6,2012,Dry,37,Winter,0.4
2/7/12,2012,2,7,2012,Dry,38,Winter,0.1
2/8/12,2012,2,8,2012,Dry,39,Winter,0.4
2/9/12,2012,2,9,2012,Dry,40,Winter,0.5
2/10/12,2012,2,10,2012,Dry,41,Winter,0.5
2/11/12,2012,2,11,2012,Dry,42,Winter,0.3
2/12/12,2012,2,12,2012,Dry,43,Winter,0.3
2/13/12,2012,2,13,2012,Dry,44,Winter,0
2/14/12,2012,2,14,2012,Dry,45,Winter,0.1
2/15/12,2012,2,15,2012,Dry,46,Winter,0
2/16/12,2012,2,16,2012,Dry,47,Winter,0
2/17/12,2012,2,17,2012,Dry,48,Winter,0
2/18/12,2012,2,18,2012,Dry,49,Winter,0
2/19/12,2012,2,19,2012,Dry,50,Winter,0.1
2/20/12,2012,2,20,2012,Dry,51,Winter,0
2/21/12,2012,2,21,2012,Dry,52,Winter,0
2/22/12,2012,2,22,2012,Dry,53,Winter,0.1
2/23/12,2012,2,23,2012,Dry,54,Winter,0.2
2/24/12,2012,2,24,2012,Dry,55,Winter,0.2
2/25/12,2012,2,25,2012,Dry,56,Winter,0.2
2/26/12,2012,2,26,2012,Dry,57,Winter,0.2
2/27/12,2012,2,27,2012,Dry,58,Winter,0
2/28/12,2012,2,28,2012,Dry,59,Winter,0
2/29/12,2012,2,29,2012,Dry,60,Winter,0
3/1/12,2012,3,1,2012,Dry,61,Spring,0
3/2/12,2012,3,2,2012,Dry,62,Spring,0
3/3/12,2012,3,3,2012,Dry,63,Spring,0.1
3/4/12,2012,3,4,2012,Dry,64,Spring,0.2
3/5/12,2012,3,5,2012,Dry,65,Spring,0.2
3/6/12,2012,3,6,2012,Dry,66,Spring,0
3/7/12,2012,3,7,2012,Dry,67,Spring,0.1
3/8/12,2012,3,8,2012,Dry,68,Spring,0.1
3/9/12,2012,3,9,2012,Dry,69,Spring,0.2
3/10/12,2012,3,10,2012,Dry,70,Spring,0.2
3/11/12,2012,3,11,2012,Dry,71,Spring,0.2
3/12/12,2012,3,12,2012,Dry,72,Spring,0.3
3/13/12,2012,3,13,2012,Dry,73,Spring,0.3
3/14/12,2012,3,14,2012,Dry,74,Spring,0.2
3/15/12,2012,3,15,2012,Dry,75,Spring,0.3
3/16/12,2012,3,16,2012,Dry,76,Spring,0.2
3/17/12,2012,3,17,2012,Dry,77,Spring,0.3
3/18/12,2012,3,18,2012,Dry,78,Spring,0.7
3/19/12,2012,3,19,2012,Dry,79,Spring,0.4
3/20/12,2012,3,20,2012,Dry,80,Spring,0.5
3/21/12,2012,3,21,2012,Dry,81,Spring,0.4
3/22/12,2012,3,22,2012,Dry,82,Spring,0.1
3/23/12,2012,3,23,2012,Dry,83,Spring,0.3
3/24/12,2012,3,24,2012,Dry,84,Spring,0.4
3/25/12,2012,3,25,2012,Dry,85,Spring,0.1
3/26/12,2012,3,26,2012,Dry,86,Spring,0.1
3/27/12,2012,3,27,2012,Dry,87,Spring,0.1
3/28/12,2012,3,28,2012,Dry,88,Spring,0.2
3/29/12,2012,3,29,2012,Dry,89,Spring,0.3
3/30/12,2012,3,30,2012,Dry,90,Spring,0.4
3/31/12,2012,3,31,2012,Dry,91,Spring,0.1
4/1/12,2012,4,1,2012,Dry,92,Spring,0.1
4/2/12,2012,4,2,2012,Dry,93,Spring,0.3
4/3/12,2012,4,3,2012,Dry,94,Spring,0.2
4/4/12,2012,4,4,2012,Dry,95,Spring,0.2
4/5/12,2012,4,5,2012,Dry,96,Spring,0.1
4/6/12,2012,4,6,2012,Dry,97,Spring,0.2
4/7/12,2012,4,7,2012,Dry,98,Spring,0.3
4/8/12,2012,4,8,2012,Dry,99,Spring,0.2
4/9/12,2012,4,9,2012,Dry,100,Spring,0.2
4/10/12,2012,4,10,2012,Dry,101,Spring,0.2
4/11/12,2012,4,11,2012,Dry,102,Spring,0.1
4/12/12,2012,4,12,2012,Dry,103,Spring,0.1
4/13/12,2012,4,13,2012,Dry,104,Spring,0
4/14/12,2012,4,14,2012,Dry,105,Spring,0.2
4/15/12,2012,4,15,2012,Dry,106,Spring,0.3
4/16/12,2012,4,16,2012,Dry,107,Spring,0.3
4/17/12,2012,4,17,2012,Dry,108,Spring,0.2
4/18/12,2012,4,18,2012,Dry,109,Spring,0.2
4/19/12,2012,4,19,2012,Dry,110,Spring,0.2
4/20/12,2012,4,20,2012,Dry,111,Spring,0.2
4/21/12,2012,4,21,2012,Dry,112,Spring,0.2
4/22/12,2012,4,22,2012,Dry,113,Spring,0.2
4/23/12,2012,4,23,2012,Dry,114,Spring,0.2
4/24/12,2012,4,24,2012,Dry,115,Spring,0.1
4/25/12,2012,4,25,2012,Dry,116,Spring,0.1
4/26/12,2012,4,26,2012,Dry,117,Spring,0.2
4/27/12,2012,4,27,2012,Dry,118,Spring,0.2
4/28/12,2012,4,28,2012,Dry,119,Spring,0.3
4/29/12,2012,4,29,2012,Dry,120,Spring,0.3
4/30/12,2012,4,30,2012,Dry,121,Spring,0.3
5/1/12,2012,5,1,2012,Dry,122,Spring,0.3
5/2/12,2012,5,2,2012,Dry,123,Spring,0.3
5/3/12,2012,5,3,2012,Dry,124,Spring,0.4
5/4/12,2012,5,4,2012,Dry,125,Spring,0.4
5/5/12,2012,5,5,2012,Dry,126,Spring,0.4
5/6/12,2012,5,6,2012,Dry,127,Spring,0.4
5/7/12,2012,5,7,2012,Dry,128,Spring,0.4
5/8/12,2012,5,8,2012,Dry,129,Spring,0.5
5/9/12,2012,5,9,2012,Dry,130,Spring,0.5
5/10/12,2012,5,10,2012,Dry,131,Spring,0.6
5/11/12,2012,5,11,2012,Dry,132,Spring,0.7
5/12/12,2012,5,12,2012,Dry,133,Spring,0.8
5/13/12,2012,5,13,2012,Dry,134,Spring,1
5/14/12,2012,5,14,2012,Dry,135,Spring,1.2
5/15/12,2012,5,15,2012,Dry,136,Spring,1.3
5/16/12,2012,5,16,2012,Dry,137,Spring,1.7
5/17/12,2012,5,17,2012,Dry,138,Spring,2
5/18/12,2012,5,18,2012,Dry,139,Spring,2.2
5/19/12,2012,5,19,2012,Dry,140,Spring,2.7
5/20/12,2012,5,20,2012,Dry,141,Spring,3.4
5/21/12,2012,5,21,2012,Dry,142,Spring,3.8
5/22/12,2012,5,22,2012,Dry,143,Spring,4.2
5/23/12,2012,5,23,2012,Dry,144,Spring,4.4
5/24/12,2012,5,24,2012,Dry,145,Spring,4.6
5/25/12,2012,5,25,2012,Dry,146,Spring,4.2
5/26/12,2012,5,26,2012,Dry,147,Spring,3.9
5/27/12,2012,5,27,2012,Dry,148,Spring,4.1
5/28/12,2012,5,28,2012,Dry,149,Spring,5.3
5/29/12,2012,5,29,2012,Dry,150,Spring,6.7
5/30/12,2012,5,30,2012,Dry,151,Spring,7.6
5/31/12,2012,5,31,2012,Dry,152,Spring,8.4
6/1/12,2012,6,1,2012,Dry,153,Summer,8.7
6/2/12,2012,6,2,2012,Dry,154,Summer,9.2
6/3/12,2012,6,3,2012,Dry,155,Summer,9.7
6/4/12,2012,6,4,2012,Dry,156,Summer,9.6
6/5/12,2012,6,5,2012,Dry,157,Summer,9.2
6/6/12,2012,6,6,2012,Dry,158,Summer,9.7
6/7/12,2012,6,7,2012,Dry,159,Summer,10.6
6/8/12,2012,6,8,2012,Dry,160,Summer,11.1
6/9/12,2012,6,9,2012,Dry,161,Summer,11.5
6/10/12,2012,6,10,2012,Dry,162,Summer,11.9
6/11/12,2012,6,11,2012,Dry,163,Summer,12.3
6/12/12,2012,6,12,2012,Dry,164,Summer,12.7
6/13/12,2012,6,13,2012,Dry,165,Summer,13.2
6/14/12,2012,6,14,2012,Dry,166,Summer,13.6
6/15/12,2012,6,15,2012,Dry,167,Summer,13.8
6/16/12,2012,6,16,2012,Dry,168,Summer,13.9
6/17/12,2012,6,17,2012,Dry,169,Summer,14.3
6/18/12,2012,6,18,2012,Dry,170,Summer,14.5
6/19/12,2012,6,19,2012,Dry,171,Summer,14.8
6/20/12,2012,6,20,2012,Dry,172,Summer,15.4
6/21/12,2012,6,21,2012,Dry,173,Summer,15.8
6/22/12,2012,6,22,2012,Dry,174,Summer,15.6
6/23/12,2012,6,23,2012,Dry,175,Summer,15.4
6/24/12,2012,6,24,2012,Dry,176,Summer,15.1
6/25/12,2012,6,25,2012,Dry,177,Summer,15.1
6/26/12,2012,6,26,2012,Dry,178,Summer,15.1
6/27/12,2012,6,27,2012,Dry,179,Summer,15.5
6/28/12,2012,6,28,2012,Dry,180,Summer,15.8
6/29/12,2012,6,29,2012,Dry,181,Summer,16.2
6/30/12,2012,6,30,2012,Dry,182,Summer,16.6
7/1/12,2012,7,1,2012,Dry,183,Summer,16.9
7/2/12,2012,7,2,2012,Dry,184,Summer,17
7/3/12,2012,7,3,2012,Dry,185,Summer,17.1
7/4/12,2012,7,4,2012,Dry,186,Summer,16.8
7/5/12,2012,7,5,2012,Dry,187,Summer,17.1
7/6/12,2012,7,6,2012,Dry,188,Summer,17.3
7/7/12,2012,7,7,2012,Dry,189,Summer,17.5
7/8/12,2012,7,8,2012,Dry,190,Summer,17.8
7/9/12,2012,7,9,2012,Dry,191,Summer,18.1
7/10/12,2012,7,10,2012,Dry,192,Summer,18.4
7/11/12,2012,7,11,2012,Dry,193,Summer,18.7
7/12/12,2012,7,12,2012,Dry,194,Summer,18.4
7/13/12,2012,7,13,2012,Dry,195,Summer,18.2
7/14/12,2012,7,14,2012,Dry,196,Summer,18.2
7/15/12,2012,7,15,2012,Dry,197,Summer,18.2
7/16/12,2012,7,16,2012,Dry,198,Summer,18.3
7/17/12,2012,7,17,2012,Dry,199,Summer,18.1
7/18/12,2012,7,18,2012,Dry,200,Summer,17.9
7/19/12,2012,7,19,2012,Dry,201,Summer,17.4
7/20/12,2012,7,20,2012,Dry,202,Summer,17.4
7/21/12,2012,7,21,2012,Dry,203,Summer,17.9
7/22/12,2012,7,22,2012,Dry,204,Summer,18.1
7/23/12,2012,7,23,2012,Dry,205,Summer,18
7/24/12,2012,7,24,2012,Dry,206,Summer,17.8
7/25/12,2012,7,25,2012,Dry,207,Summer,18
7/26/12,2012,7,26,2012,Dry,208,Summer,18.1
7/27/12,2012,7,27,2012,Dry,209,Summer,18.2
7/28/12,2012,7,28,2012,Dry,210,Summer,18.2
7/29/12,2012,7,29,2012,Dry,211,Summer,18.3
7/30/12,2012,7,30,2012,Dry,212,Summer,18.5
7/31/12,2012,7,31,2012,Dry,213,Summer,18.7
8/1/12,2012,8,1,2012,Dry,214,Summer,19
8/2/12,2012,8,2,2012,Dry,215,Summer,19.2
8/3/12,2012,8,3,2012,Dry,216,Summer,19.2
8/4/12,2012,8,4,2012,Dry,217,Summer,18.7
8/5/12,2012,8,5,2012,Dry,218,Summer,18.8
8/6/12,2012,8,6,2012,Dry,219,Summer,18.9
8/7/12,2012,8,7,2012,Dry,220,Summer,19
8/8/12,2012,8,8,2012,Dry,221,Summer,19.3
8/9/12,2012,8,9,2012,Dry,222,Summer,19.3
8/10/12,2012,8,10,2012,Dry,223,Summer,19.5
8/11/12,2012,8,11,2012,Dry,224,Summer,19.3
8/12/12,2012,8,12,2012,Dry,225,Summer,19
8/13/12,2012,8,13,2012,Dry,226,Summer,19.1
8/14/12,2012,8,14,2012,Dry,227,Summer,18.7
8/15/12,2012,8,15,2012,Dry,228,Summer,18.9
8/16/12,2012,8,16,2012,Dry,229,Summer,19.1
8/17/12,2012,8,17,2012,Dry,230,Summer,18.7
8/18/12,2012,8,18,2012,Dry,231,Summer,18.5
8/19/12,2012,8,19,2012,Dry,232,Summer,18.9
8/20/12,2012,8,20,2012,Dry,233,Summer,19.2
8/21/12,2012,8,21,2012,Dry,234,Summer,19.2
8/22/12,2012,8,22,2012,Dry,235,Summer,19.1
8/23/12,2012,8,23,2012,Dry,236,Summer,19
8/24/12,2012,8,24,2012,Dry,237,Summer,19.2
8/25/12,2012,8,25,2012,Dry,238,Summer,19.1
8/26/12,2012,8,26,2012,Dry,239,Summer,18.6
8/27/12,2012,8,27,2012,Dry,240,Summer,18.1
8/28/12,2012,8,28,2012,Dry,241,Summer,18
8/29/12,2012,8,29,2012,Dry,242,Summer,17.7
8/30/12,2012,8,30,2012,Dry,243,Summer,17.8
8/31/12,2012,8,31,2012,Dry,244,Summer,16.9
9/1/12,2012,9,1,2012,Dry,245,Autumn,16.6
9/2/12,2012,9,2,2012,Dry,246,Autumn,16.6
9/3/12,2012,9,3,2012,Dry,247,Autumn,16.2
9/4/12,2012,9,4,2012,Dry,248,Autumn,15.9
9/5/12,2012,9,5,2012,Dry,249,Autumn,16.5
9/6/12,2012,9,6,2012,Dry,250,Autumn,16.3
9/7/12,2012,9,7,2012,Dry,251,Autumn,16.8
9/8/12,2012,9,8,2012,Dry,252,Autumn,17.3
9/9/12,2012,9,9,2012,Dry,253,Autumn,17.2
9/10/12,2012,9,10,2012,Dry,254,Autumn,17.3
9/11/12,2012,9,11,2012,Dry,255,Autumn,16.8
